profile_id,scenario,t,debt,max_debt,final_debt,debito_richiesto,perc_debito_finale,fragility_index,convergence
1,medio,2,2932.6637830965506,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,3,3533.187234318392,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,4,3871.4924889228164,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,5,4336.975509437882,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,6,4480.59839332772,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,7,5332.381845989566,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,8,6118.3490738298215,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,9,6103.214210187299,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,10,6256.891912095775,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,medio,11,6727.316076712725,6727.316076712725,6727.316076712725,849.6,7.9182,33.57223360249218,False
1,grave,0,849.6,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,1,714.3362560182334,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,2,636.8318971174431,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,3,1161.5784950866014,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,4,1654.1453552085636,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,5,1487.730335716614,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,6,2038.7320302736455,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,7,1869.1211516596084,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,8,3349.5704272018093,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,9,4571.539816660976,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,10,4536.814762162114,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
1,grave,11,5344.181120542889,5344.181120542889,5344.181120542889,849.6,6.2902,26.669788508073974,False
2,lieve,0,3578.63,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,1,3741.8200965284223,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,2,3727.502611623148,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,3,3700.0569880782937,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,4,4273.805707882303,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,5,4392.372309205624,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,6,5362.933747352463,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,7,5092.167292047114,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,8,4464.734299594073,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,9,4250.544030962299,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,10,4755.867952966809,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,lieve,11,5063.231960145324,5362.933747352463,5063.231960145324,3383.87,1.4963,5.296001119865891,False
2,medio,0,3578.63,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,1,3129.0175148734434,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,2,3146.075773999433,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,3,3402.0878644046197,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,4,3374.9055712734626,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,5,3429.7453761979946,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,6,3775.346309670423,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,7,3546.0986713157886,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,8,3635.5781883901536,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,9,4188.0658731968,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,10,4128.180130697107,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,medio,11,3767.099642994755,4188.0658731968,3767.099642994755,3383.87,1.1133,4.1357963009466685,True
2,grave,0,3578.63,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,1,3134.1760865807555,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,2,3613.6130471922584,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,3,3554.748584474409,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,4,3511.946449250013,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,5,3683.016459904333,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,6,4165.287140266999,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,7,4918.513418656727,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,8,5025.846967345693,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,9,4799.609783927974,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,10,4633.852005903673,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
2,grave,11,4368.376874129554,5025.846967345693,4368.376874129554,3383.87,1.2909,4.963121384909412,True
3,lieve,0,920.04,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,1,520.5923573250077,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,2,432.56737120930416,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,3,297.4035683750478,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,4,24.2431038971132,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,5,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,6,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,7,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,8,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,9,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,10,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,lieve,11,0.0,920.04,0.0,920.04,0.0,0.5561758527407095,True
3,medio,0,920.04,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,1,303.65300953400833,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,2,808.5176392194377,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,3,1011.8551294745896,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,4,1513.4027284321837,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,5,2159.132852856728,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,6,1740.1006803365258,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,7,994.8174046385593,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,8,210.13411667220112,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,9,0.0,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,10,0.0,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,medio,11,0.0,2159.132852856728,0.0,920.04,0.0,1.3052232029238635,True
3,grave,0,920.04,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,1,874.1029814516461,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,2,1192.526466177942,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,3,1596.948196807979,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,4,1514.911878938933,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,5,2330.173163789577,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,6,3057.444310519312,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,7,2631.4848523773167,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,8,3036.60320759935,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,9,2745.3170854732193,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,10,2279.338080706295,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
3,grave,11,1953.6703430764314,3057.444310519312,1953.6703430764314,920.04,2.1235,1.848263876147025,True
4,lieve,0,267.05,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,1,200.04750510461338,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,2,306.81942404361894,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,3,415.4708282729613,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,4,330.7591435964528,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,5,240.87540128528974,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,6,185.89809373484263,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,7,76.61358990694129,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,8,20.605363617340174,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,9,0.0,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,10,0.0,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,lieve,11,0.0,415.4708282729613,0.0,267.05,0.0,0.38315431607420897,True
4,medio,0,267.05,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,1,175.1971030965746,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,2,520.4505417997441,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,3,775.2008188830994,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,4,1105.7181410249118,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,5,1354.284768011641,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,6,1269.0007944338927,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,7,1191.1854613437692,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,8,1109.3904213012233,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,9,1021.6269777320408,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,10,941.793047368996,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,medio,11,862.8893094095248,1354.284768011641,862.8893094095248,267.05,3.2312,1.2489446159534108,True
4,grave,0,267.05,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,1,160.81862576500168,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,2,681.0824531345796,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,3,1271.6004771530793,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,4,1788.311706649437,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,5,2281.164006840552,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,6,2822.9131586621897,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,7,3271.684449320696,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,8,3189.577412271872,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,9,3128.795967030241,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,10,3062.006520809049,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
4,grave,11,3004.3146679373504,3271.684449320696,3004.3146679373504,267.05,11.25,3.0172034527692917,False
5,lieve,0,888.5,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,1,517.7375115588327,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,2,368.7798744763729,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,3,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,4,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,5,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,6,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,7,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,8,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,9,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,10,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,lieve,11,0.0,888.5,0.0,757.45,0.0,1.5233735394216839,True
5,medio,0,888.5,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,1,1573.1197990758915,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,2,1645.4151069022214,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,3,2268.2046012784176,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,4,1992.365701342209,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,5,2213.138755461709,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,6,1943.8297514540413,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,7,2028.6674247189549,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,8,1884.8159041395343,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,9,1705.1906943938664,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,10,1868.5639037801848,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,medio,11,1617.4888594903364,2268.2046012784176,1617.4888594903364,757.45,2.1354,3.888939641623019,True
5,grave,0,888.5,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,1,860.5363632778223,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,2,1725.0401184848329,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,3,1856.6328207025372,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,4,1726.6615090354976,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,5,1985.3629591022182,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,6,1924.6374664183647,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,7,2259.6749531854753,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,8,1969.623277473322,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,9,2229.6879385719294,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,10,2694.1438397135626,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
5,grave,11,2329.4810449689785,2694.1438397135626,2329.4810449689785,757.45,3.0754,4.619231780321413,True
6,lieve,0,735.5899999999999,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,1,703.2182866353746,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,2,637.9163279767924,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,3,487.3659710431174,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,4,273.55508850655315,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,5,271.4979948217875,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,6,97.8914311791786,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,7,53.32830400451945,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,8,0.0,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,9,0.0,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,10,0.0,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,lieve,11,0.0,735.5899999999999,0.0,643.3,0.0,0.7506084235410166,True
6,medio,0,735.5899999999999,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,1,574.1017025254384,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,2,852.1474543319719,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,3,845.9198820281533,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,4,985.5215513271518,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,5,1073.2409490160005,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,6,812.7879230252888,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,7,535.365294256812,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,8,305.36371241714113,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,9,132.80406557008217,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,10,0.0,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,medio,11,0.0,1073.2409490160005,0.0,643.3,0.0,1.0951531380532156,True
6,grave,0,735.5899999999999,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,1,661.5640967707873,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,2,620.6067671191726,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,3,942.2860884917695,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,4,1161.1758038929427,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,5,1144.0876239515203,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,6,1160.6822925502838,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,7,1500.22374261655,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,8,1350.3103376736271,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,9,1272.6927220043247,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,10,1305.274858499167,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
6,grave,11,1164.3143642039047,1500.22374261655,1164.3143642039047,643.3,1.8099,1.5308535711526972,True
7,lieve,0,215.34,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,1,146.017398184173,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,2,206.8752853030808,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,3,187.52613184787842,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,4,43.56315807289636,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,5,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,6,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,7,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,8,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,9,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,10,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,lieve,11,0.0,215.34,0.0,215.34,0.0,0.23641264073161222,True
7,medio,0,215.34,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,1,147.25437839001077,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,2,347.87180294094765,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,3,662.3193153393306,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,4,889.1078359996371,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,5,1121.0685592471514,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,6,1058.1533184972016,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,7,979.68081505663,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,8,903.8200778425514,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,9,842.6378035203361,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,10,763.1848096833464,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,medio,11,654.1353643674388,1121.0685592471514,654.1353643674388,215.34,3.0377,1.2307735605684171,True
7,grave,0,215.34,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,1,122.17266898127983,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,2,521.3972202774634,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,3,878.9433625313704,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,4,1256.8718284432434,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,5,1625.8793236230892,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,6,2041.4275514098606,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,7,2362.7547520920216,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,8,2307.1657796512213,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
7,grave,9,2287.9846833422853,2362.7547520920216,2153.1996082058654,215.34,9.9991,2.5939680985568896,False
